stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
4716-1,,中山南,,37.128544,140.181706,Z4716-1,,0,,,
4716-2,,中山南,,37.128654,140.181777,Z4716-2,,0,,,
4718-1,,子安森,,37.126033,140.182052,Z4718-1,,0,,,
4719-1,,JICA･NTC,,37.612266,140.342521,Z4719-1,,0,,,
4721-1,,表前,,37.311365,140.451728,Z4721-1,,0,,,
4721-2,,表前,,37.311288,140.451715,Z4721-2,,0,,,
4723-1,,四季の里,,37.712393,140.362893,Z4723-1,,0,,,
4723-2,,四季の里,,37.712015,140.362353,Z4723-2,,0,,,
4725-1,,旭町,,37.245405,140.352074,Z4725-1,,0,,,
4726-1,,老人福祉センター入口,,37.245221,140.346695,Z4726-1,,0,,,
4729-1,,笹木野町裏,,37.767855,140.422497,Z4729-1,,0,,,
4730-1,,中西裏,,37.770187,140.418535,Z4730-1,,0,,,
4731-1,,郡山ザベリオ学園,,37.400133,140.323956,Z4731-1,,0,,,
4731-2,,郡山ザベリオ学園,,37.400178,140.324112,Z4731-2,,0,,,
4732-1,,蝦夷坦,,37.400701,140.319870,Z4732-1,,0,,,
4732-2,,蝦夷坦,,37.400654,140.320697,Z4732-2,,0,,,
4733-1,,大林,,37.429484,140.377994,Z4733-1,,0,,,
4733-2,,大林,,37.429553,140.377764,Z4733-2,,0,,,
4734-1,,東部工業団地入口,,37.225879,140.384989,Z4734-1,,0,,,
4736-1,,土湯見附,,37.683166,140.329214,Z4736-1,,0,,,
4736-2,,土湯見附,,37.684050,140.329814,Z4736-2,,0,,,
4737-1,,采女の里やすらぎ,,37.435848,140.317264,Z4737-1,,0,,,
4742-1,,フェスタ,,37.444711,140.377644,Z4742-1,,0,,,
4749-1,,繕木,,37.764852,140.596298,Z4749-1,,0,,,
4750-1,,幸町,,37.849978,140.600637,Z4750-1,,0,,,
4750-2,,幸町,,37.849919,140.600550,Z4750-2,,0,,,
4751-1,,緑ヶ丘三丁目,,37.383878,140.435178,Z4751-1,,0,,,
4751-2,,緑ヶ丘三丁目,,37.383172,140.434911,Z4751-2,,0,,,
4752-1,,ニュータウン入口,,37.104240,140.197493,Z4752-1,,0,,,
4753-1,,馬場野住宅団地,,37.777756,140.936120,Z4753-1,,0,,,
4755-1,,虻沢,,36.988303,140.427342,Z4755-1,,0,,,
4756-1,,吉ノ目,,36.979045,140.426901,Z4756-1,,0,,,
4757-1,,西久保田,,36.992890,140.424681,Z4757-1,,0,,,
4758-1,,小高,,36.998558,140.416029,Z4758-1,,0,,,
4759-1,,亀ノ江,,36.987703,140.410205,Z4759-1,,0,,,
4760-1,,西町,,37.705654,140.964119,Z4760-1,,0,,,
4761-1,,鹿島中学校前,,37.704480,140.955239,Z4761-1,,0,,,
4762-1,,台畑,,37.711010,140.952180,Z4762-1,,0,,,
4765-1,,郡山運転免許センター,,37.375603,140.317600,Z4765-1,,0,,,
4766-1,,熱海車庫,,37.493235,140.255046,Z4766-1,,0,,,
4767-1,,常葉車庫,,37.438358,140.648904,Z4767-1,,0,,,
4768-1,,陣場,,37.089592,140.189258,Z4768-1,,0,,,
4769-1,,白河第五小学校,,37.084417,140.190005,Z4769-1,,0,,,
4774-1,,あさひ台,,37.710901,140.469848,Z4774-1,,0,,,
4775-1,,南福島ニュータウン,,37.711440,140.472749,Z4775-1,,0,,,
4775-2,,南福島ニュータウン,,37.711449,140.472659,Z4775-2,,0,,,
4776-1,,民報コース入口,,37.709726,140.473967,Z4776-1,,0,,,
4776-2,,民報コース入口,,37.709755,140.473858,Z4776-2,,0,,,
4778-1,,営林署前,,37.611133,140.350847,Z4778-1,,0,,,
4780-1,,緑ヶ丘中学校,,37.389326,140.432824,Z4780-1,,0,,,
4780-2,,緑ヶ丘中学校,,37.388854,140.433370,Z4780-2,,0,,,
4781-1,,台新東,,37.391568,140.346033,Z4781-1,,0,,,
4781-2,,台新東,,37.391701,140.346326,Z4781-2,,0,,,
4783-1,,福祉センター入口,,37.200933,140.246006,Z4783-1,,0,,,
4788-1,,保健福祉センター,,37.762797,140.462923,Z4788-1,,0,,,
4789-1,,丑子内,,37.738428,140.450351,Z4789-1,,0,,,
4791-1,,川寒,,37.784474,140.451325,Z4791-1,,0,,,
4792-1,,境田,,37.786265,140.452731,Z4792-1,,0,,,
4793-1,,イオン福島店,,37.787779,140.455853,Z4793-1,,0,,,
4793-2,,イオン福島店,,37.788033,140.455381,Z4793-2,,0,,,
4794-1,,福島北警察署,,37.798551,140.460228,Z4794-1,,0,,,
4794-2,,福島北警察署,,37.798520,140.460310,Z4794-2,,0,,,
4795-1,,山岸,,37.692493,140.886316,Z4795-1,,0,,,
4796-1,,ビッグパレット,,37.368922,140.373067,Z4796-1,,0,,,
4799-1,,湯遊ランドはなわ,,36.891001,140.482458,Z4799-1,,0,,,
4804-1,,東山ヒルズ,,37.336436,140.416571,Z4804-1,,0,,,
4805-1,,おのショッピングプラザ,,37.308291,140.616989,Z4805-1,,0,,,
4805-2,,おのショッピングプラザ,,37.308190,140.616879,Z4805-2,,0,,,
4806-1,,番屋,,37.268273,140.387251,Z4806-1,,0,,,
4806-2,,番屋,,37.268011,140.387213,Z4806-2,,0,,,
4807-1,,牡丹台ニュータウン,,37.264477,140.388989,Z4807-1,,0,,,
4810-1,,荒井町,,37.802193,140.920888,Z4810-1,,0,,,
4810-2,,荒井町,,37.802211,140.920513,Z4810-2,,0,,,
4811-1,,川沼,,37.802085,140.915586,Z4811-1,,0,,,
4811-2,,川沼,,37.802165,140.916995,Z4811-2,,0,,,
4812-1,,中村一中前,,37.803096,140.910455,Z4812-1,,0,,,
4813-1,,笹川橋,,37.805108,140.907129,Z4813-1,,0,,,
4813-2,,笹川橋,,37.804498,140.908106,Z4813-2,,0,,,
4814-1,,迎畑,,37.807624,140.903612,Z4814-1,,0,,,
4815-1,,天明山口,,37.810005,140.899946,Z4815-1,,0,,,
4816-1,,黒木,,37.813094,140.899150,Z4816-1,,0,,,
4817-1,,北台,,37.815101,140.898458,Z4817-1,,0,,,
4818-1,,大野公民館前,,37.822541,140.895305,Z4818-1,,0,,,
4819-1,,大坪,,37.828801,140.895746,Z4819-1,,0,,,
4820-1,,西工業団地入口,,37.835616,140.894308,Z4820-1,,0,,,
4821-1,,椎木,,37.841415,140.893105,Z4821-1,,0,,,
4823-1,,塚の町,,37.802836,140.930031,Z4823-1,,0,,,
4824-1,,沖ノ内,,37.806309,140.933557,Z4824-1,,0,,,
4825-1,,本笑,,37.808341,140.935655,Z4825-1,,0,,,
4825-2,,本笑,,37.808105,140.935519,Z4825-2,,0,,,
4826-1,,緑ヶ丘団地入口,,37.810883,140.938400,Z4826-1,,0,,,
4827-1,,小泉山田,,37.814455,140.940783,Z4827-1,,0,,,
4827-2,,小泉山田,,37.814149,140.940726,Z4827-2,,0,,,
4828-1,,刈敷田団地,,37.817097,140.941411,Z4828-1,,0,,,
4829-1,,細田,,37.820024,140.945115,Z4829-1,,0,,,
4829-2,,細田,,37.819734,140.944611,Z4829-2,,0,,,
4830-1,,下り松,,37.823193,140.949271,Z4830-1,,0,,,
4830-2,,下り松,,37.823339,140.948347,Z4830-2,,0,,,
4831-1,,築港道,,37.824239,140.953304,Z4831-1,,0,,,
4832-1,,高塚,,37.823089,140.957645,Z4832-1,,0,,,
4833-1,,平前,,37.822443,140.964979,Z4833-1,,0,,,
4834-1,,松川港,,37.822757,140.967513,Z4834-1,,0,,,
4835-1,,松川浦,,37.823084,140.970317,Z4835-1,,0,,,
4836-1,,船越,,37.825441,140.967331,Z4836-1,,0,,,
4837-1,,尾浜こども公園前,,37.826423,140.966192,Z4837-1,,0,,,
4838-1,,原釜,,37.828751,140.962501,Z4838-1,,0,,,
4839-1,,相馬港南,,37.829253,140.960383,Z4839-1,,0,,,
4840-1,,相馬港,,37.829575,140.955562,Z4840-1,,0,,,
4842-1,,ハッピー愛ランド,,37.789076,140.471893,Z4842-1,,0,,,
4851-1,,イオン白河西郷前,,37.121272,140.178389,Z4851-1,,0,,,
4857-1,,小峰苑,,37.089814,140.228202,Z4857-1,,0,,,
4859-1,,結城,,37.117036,140.237602,Z4859-1,,0,,,
4859-2,,結城,,37.116988,140.237551,Z4859-2,,0,,,
4895-1,,茂庭中学校,,37.920807,140.423915,Z4895-1,,0,,,
4896-1,,北野原,,37.922625,140.423036,Z4896-1,,0,,,
4897-1,,もにわの湯,,37.918622,140.422824,Z4897-1,,0,,,
4899-1,,森合緑地公園,,37.764634,140.459055,Z4899-1,,0,,,
4899-2,,森合緑地公園,,37.764570,140.459046,Z4899-2,,0,,,
4905-1,,勤労者福祉会館,,37.584705,140.425386,Z4905-1,,0,,,
4905-2,,勤労者福祉会館,,37.584752,140.425299,Z4905-2,,0,,,
4906-1,,向原,,37.585428,140.428163,Z4906-1,,0,,,
4906-2,,向原,,37.585507,140.428213,Z4906-2,,0,,,
4907-1,,二本松市役所,,37.584239,140.431231,Z4907-1,,0,,,
4907-2,,二本松市役所,,37.584283,140.431124,Z4907-2,,0,,,
4908-1,,大町,,37.125459,140.203404,Z4908-1,,0,,,
4909-1,,大久保,,37.536594,140.480074,Z4909-1,,0,,,
4912-1,,郡山北警察署,,37.424945,140.366885,Z4912-1,,0,,,
4912-2,,郡山北警察署,,37.424655,140.367128,Z4912-2,,0,,,
4914-1,,赤坂団地,,37.189297,140.412550,Z4914-1,,0,,,
4915-1,,清陵情報高校,,37.331790,140.370676,Z4915-1,,0,,,
4916-1,,ライフパーク入口,,37.100110,140.197981,Z4916-1,,0,,,
4916-2,,ライフパーク入口,,37.100187,140.197997,Z4916-2,,0,,,
4917-1,,ライフパーク,,37.100417,140.200180,Z4917-1,,0,,,
4917-2,,ライフパーク,,37.100339,140.200194,Z4917-2,,0,,,
4918-1,,まほろん,,37.099702,140.206079,Z4918-1,,0,,,
4926-1,,ショッピングセンター,,37.118046,140.195647,Z4926-1,,0,,,
4926-2,,ショッピングセンター,,37.117469,140.195705,Z4926-2,,0,,,
4970-1,,中村町,,37.815171,140.553582,Z4970-1,,0,,,
4970-2,,中村町,,37.815081,140.553377,Z4970-2,,0,,,
4971-1,,赤橋,,37.817933,140.557286,Z4971-1,,0,,,
4971-2,,赤橋,,37.817964,140.557376,Z4971-2,,0,,,
4972-1,,薬師前,,37.821466,140.557619,Z4972-1,,0,,,
4972-2,,薬師前,,37.821532,140.557722,Z4972-2,,0,,,
4973-1,,伊達高校前,,37.823321,140.558076,Z4973-1,,0,,,
4973-2,,伊達高校前,,37.823357,140.558182,Z4973-2,,0,,,
4974-1,,栄町,,37.825910,140.558281,Z4974-1,,0,,,
4974-2,,栄町,,37.826003,140.558356,Z4974-2,,0,,,
4975-1,,警察学校前,,37.702771,140.469992,Z4975-1,,0,,,
4975-2,,警察学校前,,37.702889,140.470319,Z4975-2,,0,,,
4976-1,,郡山駅前一丁目,,37.396375,140.386979,Z4976-1,,0,,,
4976-2,,郡山駅前一丁目,,37.396173,140.386822,Z4976-2,,0,,,
4977-1,,並木,,37.772468,140.862482,Z4977-1,,0,,,
5004-1,,谷地,,37.390173,140.332807,Z5004-1,,0,,,
5004-2,,谷地,,37.390821,140.333003,Z5004-2,,0,,,
5005-1,,辰巳田,,37.388218,140.332517,Z5005-1,,0,,,
5005-2,,辰巳田,,37.388182,140.332599,Z5005-2,,0,,,
5006-1,,御前,,37.386059,140.332170,Z5006-1,,0,,,
5006-2,,御前,,37.386141,140.332345,Z5006-2,,0,,,
5068-1,,掛田小学校,,37.790413,140.593727,Z5068-1,,0,,,
5069-1,,掛田中屋敷,,37.794900,140.597202,Z5069-1,,0,,,
5070-1,,清水,,37.799912,140.599731,Z5070-1,,0,,,
5071-1,,梅ノ内,,37.803481,140.599562,Z5071-1,,0,,,
5072-1,,山野川ふれあいセンター,,37.807308,140.601591,Z5072-1,,0,,,
5073-1,,北部集会所前,,37.809261,140.611780,Z5073-1,,0,,,
5074-1,,土関,,37.769321,140.610604,Z5074-1,,0,,,
5075-1,,霊山田中,,37.773424,140.617224,Z5075-1,,0,,,
5076-1,,薄木集会所前,,37.777949,140.621825,Z5076-1,,0,,,
5077-1,,上牛坂,,37.786405,140.621782,Z5077-1,,0,,,
5115-1,,遠藤,,37.776702,140.871874,Z5115-1,,0,,,
5117-1,,高地原入口,,36.844634,140.385993,Z5117-1,,0,,,
5118-1,,後谷地入口,,36.924888,140.542980,Z5118-1,,0,,,
5119-1,,グランド入口,,36.935729,140.543754,Z5119-1,,0,,,
5120-1,,呼石入口,,36.940774,140.543012,Z5120-1,,0,,,
5121-1,,呼石,,36.946910,140.541805,Z5121-1,,0,,,
5122-1,,広表,,37.392008,140.427931,Z5122-1,,0,,,
5122-2,,広表,,37.391673,140.428233,Z5122-2,,0,,,
5123-1,,緑ヶ丘公園,,37.385628,140.435320,Z5123-1,,0,,,
5123-2,,緑ヶ丘公園,,37.386145,140.435590,Z5123-2,,0,,,
5123-3,,緑ヶ丘公園,,37.385663,140.435517,Z5123-3,,0,,,
5124-1,,真木野,,36.847415,140.390847,Z5124-1,,0,,,
5125-1,,新高山,,37.116369,140.194466,Z5125-1,,0,,,
5132-1,,北福島医療センター,,37.818202,140.520394,Z5132-1,,0,,,
5147-1,,城主内,,36.906050,140.417870,Z5147-1,,0,,,
5148-1,,道の駅はなわ,,36.948889,140.414429,Z5148-1,,0,,,
5150-1,,大古山,,37.083974,140.568814,Z5150-1,,0,,,
5151-1,,清水支所前,,37.775270,140.445577,Z5151-1,,0,,,
5151-2,,清水支所前,,37.775322,140.445663,Z5151-2,,0,,,
5152-1,,杉並,,37.372597,140.424004,Z5152-1,,0,,,
5152-2,,杉並,,37.372500,140.423971,Z5152-2,,0,,,
5153-1,,倉屋敷,,37.369786,140.424952,Z5153-1,,0,,,
5155-1,,ひろせふれあい広場前,,37.737262,140.610966,Z5155-1,,0,,,
5160-1,,成蹊高校,,37.756491,140.478060,Z5160-1,,0,,,
5160-2,,成蹊高校,,37.756356,140.477878,Z5160-2,,0,,,
5161-1,,岩崎町,,37.750391,140.481611,Z5161-1,,0,,,
5161-2,,岩崎町,,37.750293,140.481418,Z5161-2,,0,,,
5162-1,,渡利中学校入口,,37.744440,140.481961,Z5162-1,,0,,,
5162-2,,渡利中学校入口,,37.744424,140.481809,Z5162-2,,0,,,
5163-1,,南向台三丁目,,37.724118,140.485625,Z5163-1,,0,,,
5163-2,,南向台三丁目,,37.724220,140.485729,Z5163-2,,0,,,
5164-1,,東湯野ふれあいセンター,,37.824266,140.479671,Z5164-1,,0,,,
5164-2,,東湯野ふれあいセンター,,37.824250,140.480060,Z5164-2,,0,,,
5166-1,,飯坂小学校,,37.833188,140.448036,Z5166-1,,0,,,
5173-1,,大門,,36.899530,140.407890,Z5173-1,,0,,,
5174-1,,下植田,,36.894765,140.410293,Z5174-1,,0,,,
5175-1,,堀之内,,36.980982,140.427768,Z5175-1,,0,,,
5195-1,,関の森公園,,37.045201,140.229443,Z5195-1,,0,,,
5199-1,,白坂駅,,37.094493,140.184585,Z5199-1,,0,,,
5200-1,,東館駅,,36.870264,140.423728,Z5200-1,,0,,,
5201-1,,小田川,,36.860133,140.427980,Z5201-1,,0,,,
5202-1,,矢祭ニュータウン前,,36.853753,140.430337,Z5202-1,,0,,,
5203-1,,矢祭工業団地入口,,36.850360,140.431347,Z5203-1,,0,,,
5204-1,,中山,,36.845474,140.434586,Z5204-1,,0,,,
5205-1,,緑川,,36.840181,140.439144,Z5205-1,,0,,,
5206-1,,下関北,,36.838925,140.442322,Z5206-1,,0,,,
5207-1,,下関局前,,36.838525,140.445376,Z5207-1,,0,,,
5208-1,,天神前,,36.838061,140.447167,Z5208-1,,0,,,
5209-1,,下関南,,36.836457,140.449325,Z5209-1,,0,,,
5210-1,,ふれあい館前,,36.834083,140.452337,Z5210-1,,0,,,
5211-1,,仲町柏屋上関,,36.832585,140.454042,Z5211-1,,0,,,
5212-1,,上関,,36.826738,140.457242,Z5212-1,,0,,,
5213-1,,千本平,,36.819193,140.459268,Z5213-1,,0,,,
5214-1,,大垬下,,36.810321,140.464773,Z5214-1,,0,,,
5215-1,,大垬佐川屋,,36.808431,140.467275,Z5215-1,,0,,,
5216-1,,大垬道清,,36.804774,140.469982,Z5216-1,,0,,,
5217-1,,大垬明神,,36.800039,140.473021,Z5217-1,,0,,,
5218-1,,富田親水広場,,37.416187,140.343626,Z5218-1,,0,,,
5218-2,,富田親水広場,,37.416309,140.343831,Z5218-2,,0,,,
5219-1,,小野インター,,37.291161,140.615870,Z5219-1,,0,,,
5221-1,,IHI前,,37.835629,140.886190,Z5221-1,,0,,,
5222-1,,オリエンタルモーター前,,37.838263,140.883261,Z5222-1,,0,,,
5223-1,,間の原,,37.134051,140.181600,Z5223-1,,0,,,
5224-1,,まきば保育園前,,37.124791,140.164520,Z5224-1,,0,,,
5225-1,,保健福祉センター,,37.124074,140.157246,Z5225-1,,0,,,
5225-2,,保健福祉センター,,37.123828,140.156208,Z5225-2,,0,,,
5226-1,,小田倉橋,,37.127103,140.160176,Z5226-1,,0,,,
5227-1,,西郷村役場,,37.142336,140.155836,Z5227-1,,0,,,
5228-1,,後原,,37.132625,140.159119,Z5228-1,,0,,,
5229-1,,狸屋敷,,37.166966,140.164677,Z5229-1,,0,,,
5230-1,,羽太グリーンタウン,,37.160344,140.166664,Z5230-1,,0,,,
5231-1,,下熊倉入口,,37.156283,140.169100,Z5231-1,,0,,,
5232-1,,村民体育館,,37.130218,140.149794,Z5232-1,,0,,,
5233-1,,東高山,,37.133597,140.148095,Z5233-1,,0,,,
5234-1,,オリンパス前,,37.118958,140.173609,Z5234-1,,0,,,
5235-1,,大平下,,37.108324,140.168130,Z5235-1,,0,,,
5236-1,,米小学校前,,37.139693,140.182385,Z5236-1,,0,,,
5238-1,,大森小学校前,,37.726000,140.442400,Z5238-1,,0,,,
5239-1,,赤十字会館前,,37.724686,140.446014,Z5239-1,,0,,,
5240-1,,済生会病院前,,37.723159,140.444806,Z5240-1,,0,,,
5242-1,,御山中屋敷,,37.776207,140.463675,Z5242-1,,0,,,
5243-1,,御山一本木,,37.776159,140.460335,Z5243-1,,0,,,
5244-1,,清水学習センター前,,37.781057,140.456908,Z5244-1,,0,,,
5245-1,,下川原,,37.781821,140.453074,Z5245-1,,0,,,
5246-1,,北中央三丁目,,37.764559,140.428863,Z5246-1,,0,,,
5247-1,,水口下,,37.766624,140.426437,Z5247-1,,0,,,
5248-1,,JA野田支店前,,37.766882,140.424446,Z5248-1,,0,,,
5249-1,,皮籠石,,37.284635,140.618057,Z5249-1,,0,,,
5250-1,,町営住宅前,,37.284472,140.616182,Z5250-1,,0,,,
5251-1,,入房内,,37.279120,140.613423,Z5251-1,,0,,,
5252-1,,小野赤沼,,37.277960,140.610981,Z5252-1,,0,,,
5253-1,,小野石橋,,37.277114,140.606214,Z5253-1,,0,,,
5254-1,,高坊前,,37.275811,140.604059,Z5254-1,,0,,,
5255-1,,菖蒲谷,,37.274802,140.598138,Z5255-1,,0,,,
5256-1,,堂田,,37.278051,140.592037,Z5256-1,,0,,,
5257-1,,黒森,,37.283724,140.579012,Z5257-1,,0,,,
5258-1,,沢目木,,37.276724,140.580331,Z5258-1,,0,,,
5259-1,,雁股田集会所前,,37.272271,140.582080,Z5259-1,,0,,,
5260-1,,雁股田,,37.268449,140.582966,Z5260-1,,0,,,
5261-1,,堂久保入口,,37.259469,140.564845,Z5261-1,,0,,,
5262-1,,曲山,,37.256708,140.563062,Z5262-1,,0,,,
5263-1,,入山,,37.249209,140.566831,Z5263-1,,0,,,
5264-1,,山田,,37.245033,140.568484,Z5264-1,,0,,,
5265-1,,蓬田農協前,,37.239495,140.566825,Z5265-1,,0,,,
5266-1,,下蓬田古寺,,37.237002,140.561833,Z5266-1,,0,,,
5267-1,,武名坂,,37.235174,140.555403,Z5267-1,,0,,,
5268-1,,磐城関根,,37.232361,140.550011,Z5268-1,,0,,,
5269-1,,空釜,,37.225683,140.544250,Z5269-1,,0,,,
5270-1,,駒場平,,37.221811,140.544750,Z5270-1,,0,,,
5271-1,,煙石,,37.214406,140.541788,Z5271-1,,0,,,
5272-1,,北田,,37.210849,140.538083,Z5272-1,,0,,,
5273-1,,草場,,37.207177,140.522613,Z5273-1,,0,,,
5274-1,,下草場,,37.202349,140.510925,Z5274-1,,0,,,
5275-1,,青井沢入口,,37.200811,140.504608,Z5275-1,,0,,,
5276-1,,千五沢,,37.197949,140.497360,Z5276-1,,0,,,
5277-1,,須釜口,,37.196839,140.487874,Z5277-1,,0,,,
5278-1,,母畑レークサイド前,,37.194755,140.483179,Z5278-1,,0,,,
5279-1,,母畑ダム,,37.191137,140.484110,Z5279-1,,0,,,
5280-1,,前の内,,37.185318,140.478099,Z5280-1,,0,,,
5281-1,,新山下橋,,36.853793,140.408037,Z5281-1,,0,,,
5282-1,,こむこむ館前,,37.751985,140.461573,Z5282-1,,0,,,
5282-2,,こむこむ館前,,37.751742,140.461096,Z5282-2,,0,,,
5283-1,,早稲町,,37.751994,140.463128,Z5283-1,,0,,,
5284-1,,一番丁商店街,,37.750994,140.462861,Z5284-1,,0,,,
5285-1,,桑折駅前,,37.854742,140.517253,Z5285-1,,0,,,
5297-1,,泉田,,37.267021,140.301705,Z5297-1,,0,,,
5298-1,,竹の内,,37.266709,140.295557,Z5298-1,,0,,,
5299-1,,下屋敷,,37.271103,140.284984,Z5299-1,,0,,,
5300-1,,古内,,37.756535,140.549418,Z5300-1,,0,,,
5300-2,,古内,,37.756453,140.549559,Z5300-2,,0,,,
5308-1,,白河病院前,,37.142181,140.216005,Z5308-1,,0,,,
5308-2,,白河病院前,,37.142190,140.216114,Z5308-2,,0,,,
5309-1,,白河厚生総合病院,,37.145142,140.214947,Z5309-1,,0,,,
5313-1,,矢祭ニュータウン,,36.852607,140.435011,Z5313-1,,0,,,
5321-1,,東和小学校,,37.590447,140.569667,Z5321-1,,0,,,
5372-1,,メガステージ入口,,37.275030,140.367095,Z5372-1,,0,,,
5372-2,,メガステージ入口,,37.275023,140.367001,Z5372-2,,0,,,
5374-1,,道の駅ひらた,,37.249919,140.560539,Z5374-1,,0,,,
5375-1,,東和中学校,,37.590499,140.571746,Z5375-1,,0,,,
5377-1,,針道西ノ内,,37.603039,140.573695,Z5377-1,,0,,,
5379-1,,南向台絵馬平,,37.724662,140.487721,Z5379-1,,0,,,
5379-2,,南向台絵馬平,,37.724394,140.487997,Z5379-2,,0,,,
5380-1,,若内,,37.692650,140.503945,Z5380-1,,0,,,
5381-1,,山桑,,37.681689,140.503095,Z5381-1,,0,,,
5382-1,,越山,,37.679306,140.504213,Z5382-1,,0,,,
5383-1,,御代手,,37.678225,140.506291,Z5383-1,,0,,,
5384-1,,天正寺前,,37.677935,140.510247,Z5384-1,,0,,,
5385-1,,北浦,,37.678182,140.515724,Z5385-1,,0,,,
5386-1,,立子山支所前,,37.682402,140.515724,Z5386-1,,0,,,
5391-1,,鴻の巣公園前,,37.394302,140.392616,Z5391-1,,0,,,
5392-1,,谷島町,,37.399061,140.396086,Z5392-1,,0,,,
5392-2,,谷島町,,37.398980,140.395953,Z5392-2,,0,,,
5393-1,,郡山市保健所,,37.405716,140.359064,Z5393-1,,0,,,
5393-2,,郡山市保健所,,37.405730,140.358751,Z5393-2,,0,,,
5394-1,,ザ・モール郡山,,37.397725,140.371967,Z5394-1,,0,,,
5394-2,,ザ・モール郡山,,37.397621,140.371881,Z5394-2,,0,,,
5395-1,,郡山公会堂,,37.394166,140.372038,Z5395-1,,0,,,
5395-2,,郡山公会堂,,37.394163,140.371967,Z5395-2,,0,,,
5399-1,,名倉公民館,,37.373897,140.365277,Z5399-1,,0,,,
5399-2,,名倉公民館,,37.373908,140.365195,Z5399-2,,0,,,
5409-1,,玉川村役場前,,37.210586,140.408820,Z5409-1,,0,,,
5409-2,,玉川村役場前,,37.210527,140.408815,Z5409-2,,0,,,
5410-1,,オルキス前,,37.139329,140.391667,Z5410-1,,0,,,
5411-1,,安積荒井,,37.368970,140.363236,Z5411-1,,0,,,
5411-2,,安積荒井,,37.368979,140.363152,Z5411-2,,0,,,
5412-1,,成山公園前,,37.365566,140.360908,Z5412-1,,0,,,
5415-1,,向陽台西,,37.341787,140.341629,Z5415-1,,0,,,
5416-1,,季の郷,,37.339591,140.337671,Z5416-1,,0,,,
5416-2,,季の郷,,37.339610,140.337745,Z5416-2,,0,,,
5417-1,,南矢野目道下,,37.792159,140.454872,Z5417-1,,0,,,
5417-2,,南矢野目道下,,37.792273,140.454960,Z5417-2,,0,,,
5418-1,,南矢野目高畑,,37.792858,140.452119,Z5418-1,,0,,,
5418-2,,南矢野目高畑,,37.792883,140.451843,Z5418-2,,0,,,
5419-1,,南矢野目道上,,37.792655,140.449648,Z5419-1,,0,,,
5419-2,,南矢野目道上,,37.792723,140.449517,Z5419-2,,0,,,
5420-1,,谷地前,,37.792277,140.445119,Z5420-1,,0,,,
5421-1,,イオン福島店西,,37.789147,140.454588,Z5421-1,,0,,,
5421-2,,イオン福島店西,,37.789213,140.454691,Z5421-2,,0,,,
5422-1,,MAXふくしま,,37.758692,140.461138,Z5422-1,,0,,,
5422-2,,MAXふくしま,,37.758703,140.461295,Z5422-2,,0,,,
5423-1,,岩代支所,,37.562374,140.509327,Z5423-1,,0,,,
5427-1,,泉原小学校跡,,37.813374,140.621219,Z5427-1,,0,,,
5432-1,,三里団地前,,37.702854,140.952514,Z5432-1,,0,,,
5440-1,,はたけんぼ,,37.294145,140.356071,Z5440-1,,0,,,
5443-1,,須賀川病院前,,37.290102,140.363839,Z5443-1,,0,,,
5443-2,,須賀川病院前,,37.290106,140.363956,Z5443-2,,0,,,
5444-1,,アリーナ前・卸団地,,37.292859,140.357445,Z5444-1,,0,,,
5445-1,,南相馬市役所,,37.640366,140.956625,Z5445-1,,0,,,
5449-1,,五月乙女団地入口,,37.800954,140.459617,Z5449-1,,0,,,
5449-2,,五月乙女団地入口,,37.800756,140.459767,Z5449-2,,0,,,
5450-1,,五月乙女団地,,37.801869,140.456853,Z5450-1,,0,,,
5451-1,,町田,,37.415811,140.368014,Z5451-1,,0,,,
5451-2,,町田,,37.415852,140.368090,Z5451-2,,0,,,
5478-1,,ペップキッズ前,,37.396564,140.395906,Z5478-1,,0,,,
5479-1,,いわき平競輪郡山場外,,37.390752,140.391608,Z5479-1,,0,,,
5481-1,,本町うすい入口,,37.395092,140.384700,Z5481-1,,0,,,
5482-1,,緑ヶ丘東六丁目,,37.385642,140.438332,Z5482-1,,0,,,
5483-1,,緑ヶ丘団地,,37.382544,140.439895,Z5483-1,,0,,,
5484-1,,緑ヶ丘東五丁目,,37.379555,140.439353,Z5484-1,,0,,,
5485-1,,緑ヶ丘第一小学校,,37.376872,140.436643,Z5485-1,,0,,,
5486-1,,本町一丁目東,,37.393106,140.384521,Z5486-1,,0,,,
5486-2,,本町一丁目東,,37.393225,140.383793,Z5486-2,,0,,,
5490-1,,殿畑,,36.867103,140.509937,Z5490-1,,0,,,
5491-1,,平野,,36.874792,140.528470,Z5491-1,,0,,,
5492-1,,都路郵便局,,37.434531,140.795262,Z5492-1,,0,,,
5493-1,,大亀神社,,37.430898,140.794073,Z5493-1,,0,,,
5494-1,,白石,,37.425729,140.790672,Z5494-1,,0,,,
5495-1,,合子入口,,37.399779,140.801921,Z5495-1,,0,,,
5496-1,,春日前,,37.394575,140.799594,Z5496-1,,0,,,
5497-1,,いわなの郷前,,37.357326,140.809049,Z5497-1,,0,,,
5498-1,,林,,37.351261,140.804853,Z5498-1,,0,,,
5499-1,,車庫前,,37.344748,140.804373,Z5499-1,,0,,,
5500-1,,川内農協,,37.341369,140.805865,Z5500-1,,0,,,
